TesterName,StreamName,TestType,MatchFiles,MisMatchFiles,TotalFiles,TotalCDRCompared,FileResult,CDRResult,TimeTaken,Date,ReportFileName
SHUBHAM,EC20_OCC_UPSS_SMS,DIFF_Summary,10,0,10,5466,PASS,FAIL,0.74,15-06-2023 07:57PM,SHUBHAM_EC20_OCC_UPSS_SMS_DIFF_Summary_2023_06_15-07_57_36_PM.txt
SHUBHAM,EC20_OCC_ERIC_HADOOP_DATA,DIFF_Summary,1,0,1,153709927,PASS,FAIL,26156.69,15-06-2023 09:55PM,SHUBHAM_EC20_OCC_ERIC_HADOOP_DATA_DIFF_Summary_2023_06_15-02_39_04_PM.txt
SHUBHAM,EC20_CCN_DOX_VOICE_SMS,DIFF_Summary,10,0,10,13,PASS,PASS,0.04,16-06-2023 01:36PM,SHUBHAM_EC20_CCN_DOX_VOICE_SMS_DIFF_Summary_2023_06_16-01_36_35_PM.txt
SHUBHAM,EC20_CCN_DOX_VOICE_SMS,ZIP_Detailed,10,0,10,13,PASS,n/a,0.02,16-06-2023 01:37PM,SHUBHAM_EC20_CCN_DOX_VOICE_SMS_ZIP_Detailed_2023_06_16-01_37_07_PM.txt
SHUBHAM,EC20_CCN_DOX_DATA,ZIP_Detailed,10,0,10,200,PASS,n/a,0.03,16-06-2023 01:39PM,SHUBHAM_EC20_CCN_DOX_DATA_ZIP_Detailed_2023_06_16-01_39_27_PM.txt
SHUBHAM,EC20_CCN_DOX_DATA,DIFF_Summary,10,0,10,200,PASS,PASS,0.07,16-06-2023 01:39PM,SHUBHAM_EC20_CCN_DOX_DATA_DIFF_Summary_2023_06_16-01_39_57_PM.txt
ROHAN,EC20_OCC_UPSS_SMS,DIFF_Summary,10,0,10,5466,PASS,FAIL,0.81,19-06-2023 04:56PM,ROHAN_EC20_OCC_UPSS_SMS_DIFF_Summary_2023_06_19-04_56_48_PM.txt
SHUBHAM,EC20_OCC_UPSS_SMS,DIFF_Summary,10,0,10,5466,PASS,FAIL,0.76,19-06-2023 05:50PM,SHUBHAM_EC20_OCC_UPSS_SMS_DIFF_Summary_2023_06_19-05_50_52_PM.txt
SHUBHAM,EC20_OCC_UPSS_SMS,DIFF_Summary,10,0,10,5466,PASS,FAIL,0.76,19-06-2023 06:00PM,SHUBHAM_EC20_OCC_UPSS_SMS_DIFF_Summary_2023_06_19-06_00_09_PM.txt
SHUBHAM,EC20_OCC_UPSS_SMS,ZIP_Detailed,10,0,10,5466,PASS,n/a,0.04,19-06-2023 06:01PM,SHUBHAM_EC20_OCC_UPSS_SMS_ZIP_Detailed_2023_06_19-06_01_43_PM.txt
